timestamp,container,cpu_perc,mem_usage,net_io,block_io
1784313791.226284,flink_w1-flink-identity-1,21.54%,455.9MiB / 31.28GiB,7.86MB / 26.8MB,12.3kB / 1.4GB
1784313791.226284,stream-state-bench-flink-kafka,132.67%,1014MiB / 31.28GiB,34.7MB / 39.7MB,0B / 95MB
1784313807.5106547,flink_w1-flink-identity-1,1.29%,455.9MiB / 31.28GiB,7.87MB / 26.8MB,12.3kB / 1.4GB
1784313807.5106547,stream-state-bench-flink-kafka,1.36%,969.7MiB / 31.28GiB,34.7MB / 39.7MB,0B / 95.4MB
1784313824.5362298,flink_w1-flink-identity-1,1.02%,455.9MiB / 31.28GiB,7.88MB / 26.8MB,12.3kB / 1.4GB
1784313824.5362298,stream-state-bench-flink-kafka,1.02%,956.5MiB / 31.28GiB,34.7MB / 39.7MB,0B / 95.8MB
1784313841.5637145,flink_w1-flink-identity-1,1.00%,455.9MiB / 31.28GiB,7.89MB / 26.8MB,12.3kB / 1.4GB
1784313841.5637145,stream-state-bench-flink-kafka,1.22%,967.5MiB / 31.28GiB,34.8MB / 39.7MB,0B / 96.2MB
1784313858.591673,flink_w1-flink-identity-1,1.08%,455.9MiB / 31.28GiB,7.9MB / 26.8MB,12.3kB / 1.4GB
1784313858.591673,stream-state-bench-flink-kafka,1.11%,956.5MiB / 31.28GiB,34.8MB / 39.7MB,0B / 96.6MB
1784313874.618413,flink_w1-flink-identity-1,1.07%,455.9MiB / 31.28GiB,7.91MB / 26.9MB,12.3kB / 1.4GB
1784313874.618413,stream-state-bench-flink-kafka,1.15%,956.6MiB / 31.28GiB,34.8MB / 39.7MB,0B / 97MB
1784313891.6461055,flink_w1-flink-identity-1,1.05%,455.9MiB / 31.28GiB,7.92MB / 26.9MB,12.3kB / 1.4GB
1784313891.6461055,stream-state-bench-flink-kafka,1.20%,956.6MiB / 31.28GiB,34.8MB / 39.7MB,0B / 97.3MB
1784313908.673363,flink_w1-flink-identity-1,1.18%,455.9MiB / 31.28GiB,7.92MB / 26.9MB,12.3kB / 1.4GB
1784313908.673363,stream-state-bench-flink-kafka,1.09%,956.6MiB / 31.28GiB,34.8MB / 39.8MB,0B / 97.8MB
1784313924.7006245,flink_w1-flink-identity-1,1.18%,456MiB / 31.28GiB,7.93MB / 26.9MB,12.3kB / 1.4GB
1784313924.7006245,stream-state-bench-flink-kafka,1.26%,956.9MiB / 31.28GiB,34.9MB / 39.8MB,0B / 98.1MB
1784313941.726871,flink_w1-flink-identity-1,1.22%,456MiB / 31.28GiB,7.94MB / 26.9MB,12.3kB / 1.4GB
1784313941.726871,stream-state-bench-flink-kafka,1.01%,956.7MiB / 31.28GiB,34.9MB / 39.8MB,0B / 98.5MB
1784313958.7642503,flink_w1-flink-identity-1,1.08%,456MiB / 31.28GiB,7.95MB / 26.9MB,12.3kB / 1.4GB
1784313958.7642503,stream-state-bench-flink-kafka,1.02%,956.8MiB / 31.28GiB,34.9MB / 39.8MB,0B / 98.9MB
1784313975.7900035,flink_w1-flink-identity-1,1.30%,456MiB / 31.28GiB,7.96MB / 27MB,12.3kB / 1.4GB
1784313975.7900035,stream-state-bench-flink-kafka,3.69%,957MiB / 31.28GiB,34.9MB / 39.8MB,0B / 99.3MB
1784313992.8191576,flink_w1-flink-identity-1,0.95%,456MiB / 31.28GiB,7.97MB / 27MB,12.3kB / 1.4GB
1784313992.8191576,stream-state-bench-flink-kafka,0.98%,957.2MiB / 31.28GiB,34.9MB / 39.8MB,0B / 99.7MB
1784314009.8473916,flink_w1-flink-identity-1,1.07%,456MiB / 31.28GiB,7.98MB / 27MB,12.3kB / 1.4GB
1784314009.8473916,stream-state-bench-flink-kafka,1.13%,957.4MiB / 31.28GiB,35MB / 39.8MB,0B / 100MB
1784314026.1260865,flink_w1-flink-identity-1,0.92%,456MiB / 31.28GiB,7.99MB / 27MB,12.3kB / 1.4GB
1784314026.1260865,stream-state-bench-flink-kafka,4.36%,959.3MiB / 31.28GiB,35MB / 39.9MB,0B / 101MB
1784314043.152129,flink_w1-flink-identity-1,1.18%,456MiB / 31.28GiB,7.99MB / 27MB,12.3kB / 1.4GB
1784314043.152129,stream-state-bench-flink-kafka,1.18%,957.4MiB / 31.28GiB,35MB / 39.9MB,0B / 101MB
1784314060.1815217,flink_w1-flink-identity-1,1.17%,456MiB / 31.28GiB,8MB / 27MB,12.3kB / 1.4GB
1784314060.1815217,stream-state-bench-flink-kafka,1.04%,957.5MiB / 31.28GiB,35MB / 39.9MB,0B / 101MB
1784314077.205465,flink_w1-flink-identity-1,1.43%,456.1MiB / 31.28GiB,8.01MB / 27MB,12.3kB / 1.4GB
1784314077.205465,stream-state-bench-flink-kafka,0.97%,957.5MiB / 31.28GiB,35MB / 39.9MB,0B / 101MB
1784314093.488643,flink_w1-flink-identity-1,2.45%,456.1MiB / 31.28GiB,8.02MB / 27.1MB,12.3kB / 1.4GB
1784314093.488643,stream-state-bench-flink-kafka,24.12%,960.2MiB / 31.28GiB,35.1MB / 39.9MB,0B / 102MB
1784314110.5176864,flink_w1-flink-identity-1,1.08%,456.1MiB / 31.28GiB,8.03MB / 27.1MB,12.3kB / 1.4GB
1784314110.5176864,stream-state-bench-flink-kafka,1.09%,957.8MiB / 31.28GiB,35.1MB / 39.9MB,0B / 102MB
1784314127.5476043,flink_w1-flink-identity-1,1.32%,456.1MiB / 31.28GiB,8.04MB / 27.1MB,12.3kB / 1.4GB
1784314127.5476043,stream-state-bench-flink-kafka,0.99%,958.1MiB / 31.28GiB,35.1MB / 39.9MB,0B / 102MB
1784314144.5773463,flink_w1-flink-identity-1,1.01%,456.1MiB / 31.28GiB,8.05MB / 27.1MB,12.3kB / 1.4GB
1784314144.5773463,stream-state-bench-flink-kafka,1.09%,957.9MiB / 31.28GiB,35.1MB / 40MB,0B / 103MB
1784314160.8415678,flink_w1-flink-identity-1,0.99%,456.2MiB / 31.28GiB,8.05MB / 27.1MB,12.3kB / 1.4GB
1784314160.8415678,stream-state-bench-flink-kafka,25.21%,975.8MiB / 31.28GiB,35.2MB / 40MB,0B / 103MB
1784314177.8690548,flink_w1-flink-identity-1,1.20%,456.2MiB / 31.28GiB,8.06MB / 27.1MB,12.3kB / 1.41GB
1784314177.8690548,stream-state-bench-flink-kafka,1.09%,958.5MiB / 31.28GiB,35.2MB / 40MB,0B / 104MB
1784314194.898895,flink_w1-flink-identity-1,1.25%,456.2MiB / 31.28GiB,8.07MB / 27.2MB,12.3kB / 1.41GB
1784314194.898895,stream-state-bench-flink-kafka,1.00%,958MiB / 31.28GiB,35.2MB / 40MB,0B / 104MB
1784314211.9240305,flink_w1-flink-identity-1,1.12%,456.2MiB / 31.28GiB,8.08MB / 27.2MB,12.3kB / 1.41GB
1784314211.9240305,stream-state-bench-flink-kafka,2.40%,959.3MiB / 31.28GiB,35.2MB / 40MB,0B / 104MB
1784314228.9485795,flink_w1-flink-identity-1,1.17%,456.2MiB / 31.28GiB,8.09MB / 27.2MB,12.3kB / 1.41GB
1784314228.9485795,stream-state-bench-flink-kafka,2.66%,958.7MiB / 31.28GiB,35.2MB / 40MB,0B / 105MB
1784314245.983943,flink_w1-flink-identity-1,1.07%,456.2MiB / 31.28GiB,8.1MB / 27.2MB,12.3kB / 1.41GB
1784314245.983943,stream-state-bench-flink-kafka,1.48%,958.1MiB / 31.28GiB,35.3MB / 40MB,0B / 105MB
1784314263.0187352,flink_w1-flink-identity-1,1.17%,456.2MiB / 31.28GiB,8.11MB / 27.2MB,12.3kB / 1.41GB
1784314263.0187352,stream-state-bench-flink-kafka,62.05%,994.1MiB / 31.28GiB,35.3MB / 40.1MB,0B / 105MB
1784314280.045559,flink_w1-flink-identity-1,1.02%,456.2MiB / 31.28GiB,8.12MB / 27.2MB,12.3kB / 1.41GB
1784314280.045559,stream-state-bench-flink-kafka,1.04%,958.1MiB / 31.28GiB,35.3MB / 40.1MB,0B / 106MB
1784314297.0731854,flink_w1-flink-identity-1,1.26%,456.2MiB / 31.28GiB,8.12MB / 27.2MB,12.3kB / 1.41GB
1784314297.0731854,stream-state-bench-flink-kafka,165.36%,1.003GiB / 31.28GiB,35.3MB / 40.1MB,0B / 106MB
1784314313.3947904,flink_w1-flink-identity-1,1.22%,456.2MiB / 31.28GiB,8.13MB / 27.3MB,12.3kB / 1.41GB
1784314313.3947904,stream-state-bench-flink-kafka,1.07%,958.2MiB / 31.28GiB,35.3MB / 40.1MB,0B / 106MB
1784314330.424005,flink_w1-flink-identity-1,1.01%,456.2MiB / 31.28GiB,8.14MB / 27.3MB,12.3kB / 1.41GB
1784314330.424005,stream-state-bench-flink-kafka,224.07%,1.03GiB / 31.28GiB,35.4MB / 40.1MB,0B / 107MB
1784314346.4499164,flink_w1-flink-identity-1,1.08%,456.2MiB / 31.28GiB,8.15MB / 27.3MB,12.3kB / 1.41GB
1784314346.4499164,stream-state-bench-flink-kafka,0.97%,958.3MiB / 31.28GiB,35.4MB / 40.1MB,0B / 107MB
1784314363.4781086,flink_w1-flink-identity-1,0.96%,456.2MiB / 31.28GiB,8.16MB / 27.3MB,12.3kB / 1.41GB
1784314363.4781086,stream-state-bench-flink-kafka,1.15%,958.3MiB / 31.28GiB,35.4MB / 40.1MB,0B / 107MB
1784314379.7523887,flink_w1-flink-identity-1,1.08%,456.2MiB / 31.28GiB,8.17MB / 27.3MB,12.3kB / 1.41GB
1784314379.7523887,stream-state-bench-flink-kafka,1.17%,958.5MiB / 31.28GiB,35.4MB / 40.2MB,0B / 108MB
1784314396.7796853,flink_w1-flink-identity-1,0.96%,456.2MiB / 31.28GiB,8.18MB / 27.3MB,12.3kB / 1.41GB
1784314396.7796853,stream-state-bench-flink-kafka,1.07%,958.5MiB / 31.28GiB,35.4MB / 40.2MB,0B / 108MB
1784314413.8080158,flink_w1-flink-identity-1,1.13%,456.2MiB / 31.28GiB,8.18MB / 27.3MB,12.3kB / 1.41GB
1784314413.8080158,stream-state-bench-flink-kafka,1.09%,958.5MiB / 31.28GiB,35.5MB / 40.2MB,0B / 108MB
1784314430.8368633,flink_w1-flink-identity-1,1.03%,456.2MiB / 31.28GiB,8.19MB / 27.4MB,12.3kB / 1.41GB
1784314430.8368633,stream-state-bench-flink-kafka,1.39%,958.6MiB / 31.28GiB,35.5MB / 40.2MB,0B / 109MB
1784314447.120231,flink_w1-flink-identity-1,1.23%,456.2MiB / 31.28GiB,8.2MB / 27.4MB,12.3kB / 1.41GB
1784314447.120231,stream-state-bench-flink-kafka,1.06%,958.6MiB / 31.28GiB,35.5MB / 40.2MB,0B / 109MB
1784314464.1464753,flink_w1-flink-identity-1,1.11%,456.2MiB / 31.28GiB,8.21MB / 27.4MB,12.3kB / 1.41GB
1784314464.1464753,stream-state-bench-flink-kafka,1.20%,960MiB / 31.28GiB,35.5MB / 40.2MB,0B / 109MB
1784314481.1743228,flink_w1-flink-identity-1,1.19%,456.2MiB / 31.28GiB,8.22MB / 27.4MB,12.3kB / 1.41GB
1784314481.1743228,stream-state-bench-flink-kafka,1.61%,959.1MiB / 31.28GiB,35.5MB / 40.2MB,0B / 110MB
1784314498.2031105,flink_w1-flink-identity-1,1.46%,456.3MiB / 31.28GiB,8.23MB / 27.4MB,12.3kB / 1.41GB
1784314498.2031105,stream-state-bench-flink-kafka,196.57%,1.017GiB / 31.28GiB,35.6MB / 40.3MB,0B / 110MB
1784314514.4939148,flink_w1-flink-identity-1,1.15%,456.3MiB / 31.28GiB,8.24MB / 27.4MB,12.3kB / 1.41GB
1784314514.4939148,stream-state-bench-flink-kafka,1.05%,958.7MiB / 31.28GiB,35.6MB / 40.3MB,0B / 110MB
1784314531.5218513,flink_w1-flink-identity-1,1.25%,456.3MiB / 31.28GiB,8.24MB / 27.5MB,12.3kB / 1.41GB
1784314531.5218513,stream-state-bench-flink-kafka,19.17%,961.5MiB / 31.28GiB,35.6MB / 40.3MB,0B / 111MB
1784314548.5514693,flink_w1-flink-identity-1,1.19%,456.3MiB / 31.28GiB,8.25MB / 27.5MB,12.3kB / 1.41GB
1784314548.5514693,stream-state-bench-flink-kafka,1.05%,958.7MiB / 31.28GiB,35.6MB / 40.3MB,0B / 111MB
1784314565.580973,flink_w1-flink-identity-1,1.30%,456.3MiB / 31.28GiB,8.26MB / 27.5MB,12.3kB / 1.41GB
1784314565.580973,stream-state-bench-flink-kafka,1.10%,958.7MiB / 31.28GiB,35.6MB / 40.3MB,0B / 112MB
1784314582.610468,flink_w1-flink-identity-1,1.09%,456.3MiB / 31.28GiB,8.27MB / 27.5MB,12.3kB / 1.41GB
1784314582.610468,stream-state-bench-flink-kafka,1.06%,958.7MiB / 31.28GiB,35.7MB / 40.3MB,0B / 112MB
1784314599.6651604,flink_w1-flink-identity-1,0.93%,456.4MiB / 31.28GiB,8.28MB / 27.5MB,12.3kB / 1.41GB
1784314599.6651604,stream-state-bench-flink-kafka,1.01%,960.6MiB / 31.28GiB,35.7MB / 40.3MB,0B / 112MB
1784314616.6950004,flink_w1-flink-identity-1,4.32%,457.2MiB / 31.28GiB,8.29MB / 27.5MB,12.3kB / 1.41GB
1784314616.6950004,stream-state-bench-flink-kafka,1.40%,959MiB / 31.28GiB,35.7MB / 40.4MB,0B / 113MB
1784314633.7181096,flink_w1-flink-identity-1,1.31%,456.4MiB / 31.28GiB,8.3MB / 27.5MB,12.3kB / 1.41GB
1784314633.7181096,stream-state-bench-flink-kafka,21.19%,961.6MiB / 31.28GiB,35.7MB / 40.4MB,0B / 113MB
1784314650.7468786,flink_w1-flink-identity-1,1.14%,456.7MiB / 31.28GiB,8.31MB / 27.6MB,12.3kB / 1.41GB
1784314650.7468786,stream-state-bench-flink-kafka,0.94%,958.8MiB / 31.28GiB,35.8MB / 40.4MB,0B / 114MB
1784314667.062216,flink_w1-flink-identity-1,1.20%,456.5MiB / 31.28GiB,8.32MB / 27.6MB,12.3kB / 1.41GB
1784314667.062216,stream-state-bench-flink-kafka,155.08%,1.004GiB / 31.28GiB,35.8MB / 40.4MB,0B / 114MB
1784314684.0909855,flink_w1-flink-identity-1,1.08%,464.9MiB / 31.28GiB,8.32MB / 27.6MB,12.3kB / 1.41GB
1784314684.0909855,stream-state-bench-flink-kafka,1.07%,959MiB / 31.28GiB,35.8MB / 40.4MB,0B / 114MB
1784314701.118646,flink_w1-flink-identity-1,1.15%,464.9MiB / 31.28GiB,8.33MB / 27.6MB,12.3kB / 1.41GB
1784314701.118646,stream-state-bench-flink-kafka,10.38%,961.2MiB / 31.28GiB,35.8MB / 40.4MB,0B / 115MB
1784314718.1488068,flink_w1-flink-identity-1,1.24%,464.9MiB / 31.28GiB,8.34MB / 27.6MB,12.3kB / 1.41GB
1784314718.1488068,stream-state-bench-flink-kafka,0.98%,959MiB / 31.28GiB,35.8MB / 40.4MB,0B / 115MB
1784314734.42871,flink_w1-flink-identity-1,0.95%,464.9MiB / 31.28GiB,8.35MB / 27.6MB,12.3kB / 1.41GB
1784314734.42871,stream-state-bench-flink-kafka,246.91%,1.013GiB / 31.28GiB,35.9MB / 40.5MB,0B / 116MB
1784314751.456957,flink_w1-flink-identity-1,3.20%,464.9MiB / 31.28GiB,8.36MB / 27.6MB,12.3kB / 1.41GB
1784314751.456957,stream-state-bench-flink-kafka,1.00%,959.1MiB / 31.28GiB,35.9MB / 40.5MB,0B / 116MB
1784314768.4867857,flink_w1-flink-identity-1,1.69%,465MiB / 31.28GiB,8.37MB / 27.7MB,12.3kB / 1.41GB
1784314768.4867857,stream-state-bench-flink-kafka,8.80%,961.1MiB / 31.28GiB,35.9MB / 40.5MB,0B / 116MB
1784314784.5170794,flink_w1-flink-identity-1,1.11%,464.9MiB / 31.28GiB,8.37MB / 27.7MB,12.3kB / 1.41GB
1784314784.5170794,stream-state-bench-flink-kafka,1.10%,959.1MiB / 31.28GiB,35.9MB / 40.5MB,0B / 117MB
1784314800.8096344,flink_w1-flink-identity-1,1.19%,465MiB / 31.28GiB,8.38MB / 27.7MB,12.3kB / 1.41GB
1784314800.8096344,stream-state-bench-flink-kafka,1.49%,959.2MiB / 31.28GiB,35.9MB / 40.5MB,0B / 117MB
1784314817.836522,flink_w1-flink-identity-1,1.22%,465MiB / 31.28GiB,8.39MB / 27.7MB,12.3kB / 1.41GB
1784314817.836522,stream-state-bench-flink-kafka,0.98%,959.2MiB / 31.28GiB,36MB / 40.5MB,0B / 118MB
1784314834.8630455,flink_w1-flink-identity-1,1.18%,465MiB / 31.28GiB,8.4MB / 27.7MB,12.3kB / 1.41GB
1784314834.8630455,stream-state-bench-flink-kafka,1.06%,959.3MiB / 31.28GiB,36MB / 40.5MB,0B / 118MB
1784314851.8911207,flink_w1-flink-identity-1,1.04%,465MiB / 31.28GiB,8.41MB / 27.7MB,12.3kB / 1.41GB
1784314851.8911207,stream-state-bench-flink-kafka,3.06%,961.7MiB / 31.28GiB,36MB / 40.6MB,0B / 118MB
1784314868.125339,flink_w1-flink-identity-1,1.09%,465MiB / 31.28GiB,8.42MB / 27.8MB,12.3kB / 1.41GB
1784314868.125339,stream-state-bench-flink-kafka,1.06%,959.7MiB / 31.28GiB,36MB / 40.6MB,0B / 119MB
1784314885.156291,flink_w1-flink-identity-1,1.18%,465MiB / 31.28GiB,8.43MB / 27.8MB,12.3kB / 1.41GB
1784314885.156291,stream-state-bench-flink-kafka,40.41%,960MiB / 31.28GiB,36MB / 40.6MB,0B / 119MB
1784314902.18249,flink_w1-flink-identity-1,1.11%,465MiB / 31.28GiB,8.44MB / 27.8MB,12.3kB / 1.41GB
1784314902.18249,stream-state-bench-flink-kafka,1.02%,959.7MiB / 31.28GiB,36.1MB / 40.6MB,0B / 120MB
1784314919.2108457,flink_w1-flink-identity-1,1.02%,465MiB / 31.28GiB,8.44MB / 27.8MB,12.3kB / 1.41GB
1784314919.2108457,stream-state-bench-flink-kafka,1.06%,959.7MiB / 31.28GiB,36.1MB / 40.6MB,0B / 120MB
1784314936.2392793,flink_w1-flink-identity-1,1.36%,465MiB / 31.28GiB,8.45MB / 27.8MB,12.3kB / 1.41GB
1784314936.2392793,stream-state-bench-flink-kafka,44.02%,991.1MiB / 31.28GiB,36.1MB / 40.6MB,0B / 120MB
1784314953.290485,flink_w1-flink-identity-1,1.05%,465MiB / 31.28GiB,8.46MB / 27.8MB,12.3kB / 1.41GB
1784314953.290485,stream-state-bench-flink-kafka,1.03%,959.7MiB / 31.28GiB,36.1MB / 40.6MB,0B / 121MB
1784314970.3182125,flink_w1-flink-identity-1,0.88%,465.1MiB / 31.28GiB,8.47MB / 27.8MB,12.3kB / 1.41GB
1784314970.3182125,stream-state-bench-flink-kafka,1.07%,959.7MiB / 31.28GiB,36.1MB / 40.7MB,0B / 121MB
1784314987.3467572,flink_w1-flink-identity-1,1.28%,465.1MiB / 31.28GiB,8.48MB / 27.9MB,12.3kB / 1.41GB
1784314987.3467572,stream-state-bench-flink-kafka,0.97%,959.8MiB / 31.28GiB,36.2MB / 40.7MB,0B / 122MB
1784315004.3691118,flink_w1-flink-identity-1,1.06%,465.1MiB / 31.28GiB,8.49MB / 27.9MB,12.3kB / 1.41GB
1784315004.3691118,stream-state-bench-flink-kafka,297.21%,1.047GiB / 31.28GiB,36.2MB / 40.7MB,0B / 122MB
1784315020.6450055,flink_w1-flink-identity-1,1.11%,465.1MiB / 31.28GiB,8.5MB / 27.9MB,12.3kB / 1.41GB
1784315020.6450055,stream-state-bench-flink-kafka,0.98%,969.2MiB / 31.28GiB,36.2MB / 40.7MB,0B / 122MB
1784315037.6739097,flink_w1-flink-identity-1,1.22%,465.1MiB / 31.28GiB,8.51MB / 27.9MB,12.3kB / 1.41GB
1784315037.6739097,stream-state-bench-flink-kafka,0.93%,969.2MiB / 31.28GiB,36.2MB / 40.7MB,0B / 123MB
1784315054.7021909,flink_w1-flink-identity-1,1.31%,465.4MiB / 31.28GiB,8.51MB / 27.9MB,12.3kB / 1.41GB
1784315054.7021909,stream-state-bench-flink-kafka,1.03%,969.3MiB / 31.28GiB,36.2MB / 40.7MB,0B / 123MB
1784315071.7302418,flink_w1-flink-identity-1,1.17%,465.4MiB / 31.28GiB,8.52MB / 27.9MB,12.3kB / 1.41GB
1784315071.7302418,stream-state-bench-flink-kafka,6.79%,971.2MiB / 31.28GiB,36.3MB / 40.7MB,0B / 124MB
1784315087.962386,flink_w1-flink-identity-1,1.11%,465.1MiB / 31.28GiB,8.53MB / 28MB,12.3kB / 1.41GB
1784315087.962386,stream-state-bench-flink-kafka,1.00%,969.3MiB / 31.28GiB,36.3MB / 40.8MB,0B / 124MB
1784315104.9921522,flink_w1-flink-identity-1,1.15%,465.2MiB / 31.28GiB,8.54MB / 28MB,12.3kB / 1.41GB
1784315104.9921522,stream-state-bench-flink-kafka,1.06%,969.3MiB / 31.28GiB,36.3MB / 40.8MB,0B / 124MB
1784315122.0212004,flink_w1-flink-identity-1,1.12%,465.2MiB / 31.28GiB,8.55MB / 28MB,12.3kB / 1.41GB
1784315122.0212004,stream-state-bench-flink-kafka,1.07%,969.3MiB / 31.28GiB,36.3MB / 40.8MB,0B / 125MB
1784315139.048604,flink_w1-flink-identity-1,1.17%,465.2MiB / 31.28GiB,8.56MB / 28MB,12.3kB / 1.42GB
1784315139.048604,stream-state-bench-flink-kafka,0.92%,969.7MiB / 31.28GiB,36.3MB / 40.8MB,0B / 125MB
1784315171.1009417,flink_w1-flink-identity-1,5.87%,336.3MiB / 31.28GiB,13.1kB / 9.29kB,0B / 21.5MB
1784315171.1009417,stream-state-bench-flink-kafka,2.84%,317.3MiB / 31.28GiB,16kB / 10.3kB,0B / 1.16MB
1784315188.1327033,flink_w1-flink-identity-1,3.90%,345.6MiB / 31.28GiB,30.6kB / 37.2kB,0B / 21.7MB
1784315188.1327033,stream-state-bench-flink-kafka,3.18%,323.9MiB / 31.28GiB,67.7kB / 68.4kB,0B / 2.09MB
1784315205.1604893,flink_w1-flink-identity-1,4.02%,370.3MiB / 31.28GiB,38.4kB / 49.7kB,0B / 21.8MB
1784315205.1604893,stream-state-bench-flink-kafka,3.04%,328.1MiB / 31.28GiB,90.3kB / 84kB,0B / 2.47MB
1784315221.7259545,flink_w1-flink-identity-1,5.43%,382.7MiB / 31.28GiB,47.8kB / 66.1kB,0B / 22MB
1784315221.7259545,stream-state-bench-flink-kafka,2.62%,338.6MiB / 31.28GiB,112kB / 98.4kB,0B / 2.77MB
1784315238.7560003,flink_w1-flink-identity-1,4.62%,396.6MiB / 31.28GiB,57kB / 82.3kB,0B / 22.1MB
1784315238.7560003,stream-state-bench-flink-kafka,4.16%,337.3MiB / 31.28GiB,133kB / 112kB,0B / 3.07MB
1784315255.7853749,flink_w1-flink-identity-1,2.39%,406.7MiB / 31.28GiB,64.4kB / 94.4kB,0B / 22.3MB
1784315255.7853749,stream-state-bench-flink-kafka,4.92%,341MiB / 31.28GiB,152kB / 127kB,0B / 3.43MB
1784315272.813853,flink_w1-flink-identity-1,12.78%,413.8MiB / 31.28GiB,73.8kB / 111kB,0B / 22.4MB
1784315272.813853,stream-state-bench-flink-kafka,2.85%,339.1MiB / 31.28GiB,172kB / 140kB,0B / 3.74MB
1784315289.8413694,flink_w1-flink-identity-1,1.89%,414MiB / 31.28GiB,83kB / 127kB,0B / 22.6MB
1784315289.8413694,stream-state-bench-flink-kafka,1.91%,339.5MiB / 31.28GiB,194kB / 155kB,0B / 4.03MB
1784315305.9402597,flink_w1-flink-identity-1,0.00%,0B / 0B,0B / 0B,0B / 0B
1784315305.9402597,stream-state-bench-flink-kafka,0.00%,0B / 0B,0B / 0B,0B / 0B
1784315322.97483,flink_w1-flink-identity-1,23.06%,353.4MiB / 31.28GiB,12.9kB / 8.59kB,0B / 21.5MB
1784315322.97483,stream-state-bench-flink-kafka,2.84%,316.3MiB / 31.28GiB,15.6kB / 10.2kB,0B / 1.14MB
1784315340.0008152,flink_w1-flink-identity-1,1.63%,349.8MiB / 31.28GiB,27.7kB / 29.2kB,0B / 21.5MB
1784315340.0008152,stream-state-bench-flink-kafka,5.25%,325MiB / 31.28GiB,62.6kB / 66.7kB,0B / 2MB
1784315357.029593,flink_w1-flink-identity-1,2.07%,352MiB / 31.28GiB,33.2kB / 35.5kB,0B / 21.5MB
1784315357.029593,stream-state-bench-flink-kafka,3.29%,327.2MiB / 31.28GiB,74.8kB / 77.9kB,0B / 2.28MB
1784315374.069372,flink_w1-flink-identity-1,1.20%,354.4MiB / 31.28GiB,39kB / 42.3kB,0B / 21.6MB
1784315374.069372,stream-state-bench-flink-kafka,10.55%,340.1MiB / 31.28GiB,87.6kB / 89.2kB,0B / 2.51MB
1784315391.0962696,flink_w1-flink-identity-1,0.92%,355.7MiB / 31.28GiB,44.6kB / 48.8kB,0B / 21.6MB
1784315391.0962696,stream-state-bench-flink-kafka,2.29%,336.1MiB / 31.28GiB,99.5kB / 100kB,0B / 2.74MB
1784315408.1254654,flink_w1-flink-identity-1,1.04%,348.3MiB / 31.28GiB,50.2kB / 55.3kB,0B / 21.6MB
1784315408.1254654,stream-state-bench-flink-kafka,4.03%,337.4MiB / 31.28GiB,112kB / 112kB,0B / 2.99MB
1784315425.1556964,flink_w1-flink-identity-1,1.00%,352.7MiB / 31.28GiB,55.8kB / 62.1kB,0B / 21.6MB
1784315425.1556964,stream-state-bench-flink-kafka,2.54%,337.5MiB / 31.28GiB,124kB / 123kB,0B / 3.23MB
1784315441.4551857,flink_w1-flink-identity-1,0.79%,353.7MiB / 31.28GiB,61.4kB / 68.4kB,0B / 21.6MB
1784315441.4551857,stream-state-bench-flink-kafka,1.64%,337.9MiB / 31.28GiB,136kB / 134kB,0B / 3.47MB
1784315458.4809735,flink_w1-flink-identity-1,0.80%,355.7MiB / 31.28GiB,67kB / 74.9kB,0B / 21.7MB
1784315458.4809735,stream-state-bench-flink-kafka,1.83%,339MiB / 31.28GiB,148kB / 145kB,0B / 3.69MB
